Trading Day,AAPL,BNTX,BRK-B,CSCO,IYK
878,172.7339935,113.2200012,353.1900024,52.26843643,62.59371567
879,173.2204285,110.3600006,352.5599976,52.56449509,62.85554504
880,174.5606079,117.5299988,352.0899963,52.94649506,62.52664948
881,175.9404907,123.8199997,350.5700073,52.96560287,62.23609161
882,179.8021851,123,354.2600098,53.46221161,62.56817245
883,175.0966797,119.0500031,354.2999878,52.75550461,62.34465408
884,177.3104401,117.6100006,355.9299927,53.19480896,62.74059296
885,178.878952,120.6800003,355.5499878,53.67232513,63.03116226
886,182.7803345,122.5599976,358.2900085,54.01613235,63.15250778
887,186.284668,125.0800018,361.0599976,54.25488281,63.14291763
888,186.503067,120.9300003,360.2000122,54.77059555,62.73420334
889,188.0815125,121.75,362.4599915,55.23855972,62.341465
890,188.3197632,122,360.4700012,54.68464279,61.73159027
891,181.5791779,120.0599976,361.6700134,54.58914185,61.56235504
892,176.2680817,119.7300034,361.7999878,54.23578644,61.7858696
893,176.8835602,120.1299973,363.1499939,54.12118149,61.87846756
894,178.0549927,117.9499969,365.519989,54.283535,62.50749588
895,175.0172729,115.6299973,367.7799988,53.85377121,62.18180084
896,172.9424591,113.25,367.8200073,53.74871826,62.29357147
897,174.4613342,113.8099976,369.5,53.83467102,62.90024567
898,173.7366333,113.0599976,367.8599854,53.51951218,62.49152756
899,176.6750946,109.0400009,370.4299927,53.58636475,62.61926651
900,177.7671204,110.4300003,370.480011,53.32851028,62.48516083
901,174.21315,108.6100006,366.8200073,53.00380325,62.58413696
902,172.6644745,106.4300003,363.2799988,50.9409523,61.98383331
903,173.5182343,104.6399994,360.1600037,51.1606102,61.57831955
904,174.7988739,103.1200027,361.7099915,51.07465744,61.36757278
905,170.7088318,101.8600006,359.4200134,50.33929062,60.87351227
906,169.1899567,103.1200027,357.7799988,50.80725098,60.15158844
907,169.4480743,102.0299988,357.0599976,51.45666504,60.2192688
908,169.9643097,108.6399994,350.2999878,51.34206009,60.10969162
909,172.4858093,112.75,348.0799866,51.9437294,59.66815948
910,171.1456146,109.3300018,343.0400085,51.60705566,59.23307037
911,172.3964844,110.2399979,343.6900024,51.41467285,59.56825256
912,173.6373749,109.8499985,345.0599976,51.04914093,58.28876877
913,176.1986237,111.2099991,346.3399963,51.41467285,58.20497894
914,177.6876984,109.3099976,345.4500122,51.8667717,58.39513016
915,177.092041,111.1699982,348.5599976,51.81867599,58.98168945
916,178.4917755,110.9400024,348.4299927,51.61667633,58.47247314
917,179.3951569,108.9000015,345.6600037,51.79943466,57.59585571
918,177.5487213,103.5800018,345.0899963,51.7224884,58.08895874
919,177.4196625,96.97000122,346.230011,52.09764099,58.5788269
920,175.861084,96.58999634,345.3900146,51.88600922,58.88499832
921,174.5606079,94.37999725,340.8900146,51.7224884,59.1460495
922,174.1833649,93.23999786,338.6600037,51.28961945,58.84310532
923,171.6221619,90.91000366,335.8599854,50.91447067,58.75286102
924,171.7412567,92.51999664,336.8399963,50.21227264,58.46925354
925,172.1780548,95.80000305,338.6300049,50.99142456,59.00102615
926,169.8550873,95.25,336.8999939,50.40465546,59.24917984
927,165.675705,96.63999939,336.1600037,49.41387177,58.8205452
928,166.9960327,91.19999695,331.7099915,49.59664154,58.03416824
929,169.0509796,93.25,337.4100037,49.60625839,58.83665848
930,169.5274963,93.54000092,341.3299866,50.14493561,59.15250397
931,172.7042084,93.44999695,343.75,50.20265198,59.19439697
932,176.2780151,92.48999786,349.019989,50.74132538,60.01300812
933,175.3647003,95.77999878,351.8099976,50.99142456,60.17414856
934,177.9259186,99.70999908,346.6300049,51.26076508,60.24182892
935,180.4971008,102.3700027,346.1700134,51.10686111,60.20960236
936,181.5592957,99.62000275,346.2999878,50.98180389,60.02911758
937,181.0827942,99.31999969,348.1799927,50.0198822,59.72294617
938,185.2875519,99.55999756,350.5599976,50.5874176,59.9356575
939,183.697113,97.93000031,350.0100098,50.24112701,60.19348907
940,186.3213501,100.6600037,354.25,51.14533234,60.50610352
941,186.8879395,100.7099991,356.7900085,51.25114441,60.52865982
942,188.5778046,99.69999695,359.8599854,46.21068573,60.54155731
943,188.5579071,99.38999939,358.9299927,45.94133759,60.45775986
944,190.3073883,98.83000183,361.3299866,46.4319191,60.43198013
945,189.502243,97.16000366,361,45.97981644,60.60601044
946,190.1682434,97.95999908,361.7999878,46.24916077,61.124897
947,188.8362274,98.83000183,362.6799927,46.51849747,61.28603363
948,188.6573029,96.86000061,361.3399963,46.10486984,61.04431915
949,189.2636719,98.30000305,360.0499878,46.02790833,61.21835327
950,188.2398224,99.25,358.6900024,46.22029877,60.65757751
951,188.8163605,100.4100037,360,46.53773117,61.37627792
952,190.0986633,99.40000153,357.0700073,46.62430573,61.62121582
953,188.2994537,99.91000366,356.6600037,46.22029877,61.59221268
954,192.2656555,98.73999786,355.0299988,46.10486984,61.05398941
955,191.1722412,101.3399963,352.3800049,45.88362885,60.98630905
956,193.1105957,101.9250031,352.7000122,46.42229843,61.22802353
957,194.5419922,103.4300003,353.0799866,46.53773117,60.97663879
958,192.0270691,100.4899979,357.0599976,47.50926971,61.43751144
959,193.5479736,98.65000153,360.019989,47.45155716,61.58576584
960,196.7785645,97.18000031,362.0299988,47.79784775,62.55906677
961,196.9276733,103.9499969,358.1199951,47.55736542,61.5632019
962,196.3908844,102.1999969,356.5,47.97099304,61.15389633
963,194.7209015,103.5699997,359.6499939,48.3269043,61.66633224
964,195.7646637,106.7099991,361.7999878,48.26918793,61.85326004
965,193.6672516,102.8000031,355.3500061,47.90366364,60.79766083
966,193.5181274,103.5699997,356.1400146,47.8074646,61.2754097
967,192.4445953,105.3300018,356.4700012,48.18261719,61.60366058
968,191.8978729,104.7300034,356.8299866,48.36538315,61.91241074
969,191.9972534,107.5599976,356.9500122,48.51929092,62.07491302
970,192.4246979,105.7200012,357.5700073,48.55776596,62.14641571
971,191.3809814,105.5400009,356.6600037,48.59624481,62.30565643
972,184.5320892,112.3450012,362.4599915,48.58662033,63.31641388
973,183.1503754,110.0699997,366.75,48.96468735,63.0629158
974,180.8243408,107.4899979,363.6799927,48.54785156,62.93940353
975,180.0987091,111.6600037,365.5899963,48.55754089,62.71191025
976,184.4525604,111.8799973,368.1799927,48.91622162,63.03041458
977,184.03508,108.6999969,366.8999939,48.38304901,63.08565521
978,185.0787811,106,367.9200134,48.70295334,62.82891083
979,184.4823761,103.6800003,363.3399963,48.89683151,62.87115097
980,184.8104248,103.5699997,363.6199951,48.79989624,62.95890808
981,182.5340881,99.56999969,361.1000061,49.04224396,62.62740707
982,181.5897522,97.59999847,359.2900085,48.76111984,62.50065994
983,187.5042419,97.52999878,362.3800049,49.19734955,62.32190704
984,190.416748,98.22000122,366.9899902,49.70144272,62.00666046
985,192.7328339,99.80999756,368.0599976,49.99226379,61.72391129
986,194.015152,100.2900009,372.1400146,50.17644882,62.52340698
987,193.3392029,98.90000153,376.5899963,49.74021912,61.73040771
988,193.0111694,96.90000153,380.8500061,50.72901154,62.25691223
989,191.2716217,94.80000305,385.3999939,50.54482651,62.49090576
990,190.5857391,95.77999878,383.1799927,50.69023514,62.79641342
991,186.9177551,94.98000336,387.1499939,50.64176178,63.17341232
992,183.2994995,95.04000092,383.7399902,48.64478683,62.85165787
993,185.744812,94.51000214,386.4400024,48.64478683,64.1516571
994,184.7408447,92.65000153,390.75,48.64478683,63.81690598
995,186.5599213,93.34999847,390.7600098,47.99528503,63.28390884
996,188.1702423,96,393.7399902,48.45090485,63.44641495
997,188.2796021,95.05000305,397.6600037,48.24732971,63.47240448
998,187.1961212,94.09999847,397.4899902,48.42182541,63.20265579
999,187.9624634,93.13999939,398.3599854,48.59631729,62.6729126
1000,186.2704468,93.86000061,397.7099915,48.46060181,63.09216309
1001,184.1703796,90.58000183,394.7999878,48.12130737,62.62416458
1002,183.2845612,91.45999908,398.6799927,48.74172592,62.42915726
1003,182.9959412,92.91000366,403.4500122,47.55905533,62.78015518
1004,181.4532013,91.66999817,405.9899902,46.95802307,62.80615997
1005,180.7067413,91.23999786,407.1499939,46.80291367,63.32940674
1006,181.4631653,92.73999786,409.25,46.99679565,63.69665909
1007,183.5035095,93.56999969,415.1600037,47.08404922,63.78115463
1008,181.6622467,93.97000122,417.2200012,47.36517334,64.06715393
1009,180.308609,93.51999664,409.1400146,46.91924667,63.64140701
1010,181.7717133,92.79000092,408.9100037,46.83200073,63.52766418
1011,180.5673981,91.43000031,412.1400146,46.5896492,63.53415298
1012,179.9005432,88.95999908,409.3999939,46.89015961,63.60890961
1013,178.8156586,90.94000244,407.1099854,46.91924667,63.32615662
1014,174.2770996,89.30000305,403.3900146,47.62691116,63.40090561
1015,169.3204956,90.51999664,400.7399902,47.45241928,63.16691208
1016,168.3251953,91.38999939,403.9599915,47.66568756,63.52441406
1017,168.2057495,91.08999634,402.3900146,47.40394974,63.86240005
1018,169.9276276,91.26999664,403.1499939,47.98558807,64.06715393
1019,171.9381409,96.30000305,404.7600098,48.68356323,64.57415771
1020,172.415863,95.73000336,404.980011,48.53815079,64.70091248
1021,170.3257599,93.94999695,408.1300049,48.576931,64.9641571
1022,172.1869659,92.91000366,406.730011,48.26672363,64.73015594
1023,171.8087463,92.48000336,408.1300049,47.43303299,64.79840851
1024,172.9035797,92.98999786,408.4100037,47.76262665,65.217659
1025,175.2525024,94.12000275,411.7600098,47.63660431,65.56865692
1026,177.830307,90,416.1099854,48.03406525,65.64665222
1027,170.5646057,91.98999786,413.7799988,48.35396576,65.662323
1028,171.4703369,91.83000183,411.6000061,48.25702286,65.54482269
1029,170.0470734,93,409.9200134,48.16008759,65.40774536
1030,168.9124298,91.69999695,411.5700073,48.03406525,65.49585724
1031,172.4954987,92.97000122,416.9299927,48.24732971,66.13231659
1032,170.6740875,92.25,420.519989,48.38304901,66.22044373
1033,169.2309265,93.12000275,420.2000122,48.50907516,65.74066162
1034,168.0464935,91.52999878,418.9200134,47.8498764,65.31961823
1035,168.8527069,90.77999878,420.2399902,47.63486481,64.58524323
1036,168.0266113,89.94000244,415.3200073,47.01915359,64.19358826
1037,168.7830353,90.51999664,418.6199951,47.44916916,64.24253845
1038,167.6583405,89.30999756,415.9700012,47.14620209,64.23274994
1039,168.8726044,90.05000305,414.6900024,48.8760643,64.42858887
1040,166.9914703,88.65000153,409.1099854,48.09420776,63.92921448
1041,174.2173615,87.01000214,407.6099854,48.40694809,63.47880173
1042,175.7202759,86.48000336,403.2600098,47.39053345,62.82276917
1043,171.878418,87.88999939,400.2600098,47.14620209,62.70526505
1044,168.5839844,86.33999634,396.9200134,46.83345032,62.90109634
1045,167.2104645,86.40000153,397.7399902,46.70640564,63.17525482
1046,166.2549591,86.16999817,399.8900146,47.01915359,63.61588287
1047,164.2245636,86.80999756,405.0799866,47.22438431,64.43836975
1048,165.0605927,88.01000214,408.7799988,47.04846573,65.03565979
1049,166.1156158,88.48999786,408.7399902,47.22438431,65.1531601
1050,168.2256622,88.08999634,405.9500122,47.25370407,65.79940796
1051,169.0915833,86.70999908,404.9100037,47.00937271,65.56439972
1052,168.5043488,87.20999908,402.1000061,46.77481842,65.36857605
1053,172.6846008,87.94999695,400.9599915,46.69663239,65.64273071
1054,169.5294952,88.81999969,396.730011,45.91476822,65.48606873
1055,168.5043488,89.94999695,398.5799866,45.77794647,64.74191284
1056,172.2168274,92.23999786,400.6000061,45.7290802,65.0748291
1057,182.5181732,92.72000122,400.8699951,46.05159378,65.20211029
1058,180.8560333,93.34999847,404.9200134,46.04182053,65.20211029
1059,181.5427704,90.87999725,406.1400146,46.20796967,65.78961182
1060,181.8811951,90.12999725,406.3699951,46.91164398,65.662323
1061,183.7026062,92.05999756,408.8200073,46.70640564,66.09315491
1062,182.4368439,91.66999817,412.0499878,46.97028351,66.52397919
1063,185.6560364,92.72000122,411.2200012,47.57622147,66.55335999
1064,186.8021698,92.27999878,410.2399902,47.84009933,66.37710571
1065,189.0845032,92.19999695,412.7600098,48.54377365,66.318367
1066,189.2041016,92.98000336,413.1199951,47.24393082,66.82751465
1067,189.2340088,90.61000061,416.9400024,47.07778549,66.63169098
1068,190.4000702,92.47000122,413,46.06136703,66.30856323
1069,191.7057037,92.06999969,414.3699951,45.8756752,66.43585968
1070,190.2605591,102.3000031,413.9899902,46.35456848,66.39669037
1071,186.2540283,99,405.8800049,45.54338455,65.4664917
1072,189.3436279,96.94999695,407.4100037,45.36746597,65.36857605
1073,189.3536072,94.09999847,403.8999939,45.23064041,64.49713135
1074,189.6525879,93.23000336,404.0899963,45.03518295,64.0565033
1075,190.6492462,98.75,408.6099854,45.07426834,64.28171539
1076,191.6060333,100.5999985,414.3999939,45.44565201,65.47628021
1077,193.3800659,102.8700027,414.7900085,45.59225082,65.40774536
1078,193.6990051,99.48000336,409.5299988,46.3447876,65.90711212
1079,195.2138977,102.5,409.8500061,44.9765358,65.70148468
1080,193.828537,101.8099976,411.0799866,45.18177414,66.03440857
1081,196.230484,100.3399963,413.7200012,44.80062103,65.75045013
1082,192.4730988,97.98000336,410.8099976,44.81039047,65.31961823
1083,206.4561005,98.80000305,408.5,44.73220825,65.25361633
1084,212.356308,97.91000366,408.769989,44.58560562,64.54432678
1085,213.5223694,96,405.9200134,44.48787308,64.68225098
1086,211.7782288,92.08000183,405.5400085,44.64424896,64.60344696
1087,215.9442291,88.44000244,407.3200073,44.65401459,65.20436096
1088,213.5721893,86.26999664,407.9500122,44.92767334,65.3422699
1089,208.9776306,85.87999725,409.1499939,45.6606636,65.16495514
1090,206.7949982,84.63999939,409.6199951,46.21774292,65.48018646
1091,207.4427948,86.61000061,413.980011,46.20796967,66.15006256
1092,208.3696899,84.37999725,410.9700012,46.30570221,65.71661377
1093,212.5356903,82.51999664,410.2600098,45.79749298,65.47033691
1094,213.3828583,80.37999725,407.9500122,46.37411499,65.0664444
1095,209.9144897,80.36000061,406.7999878,46.43274689,64.77091217
1096,216.0239563,78.83000183,405.1900024,46.44252777,64.3079071
1097,219.5321655,78.76000214,407.1000061,46.20796967,64.48522949
1098,220.8078766,79.86000061,405.769989,46.02227783,64.37686157
1099,225.5818329,80.08999634,411.1700134,45.98284912,64.7019577
1100,227.0568848,80.48999786,409.0799866,45.40128708,64.56403351
1101,227.9139862,80.51000214,410.519989,45.14500046,64.29805756
1102,232.199585,81.30000305,413.7900085,45.608284,64.67240143
1103,226.807724,84.69999695,418.7799988,46.09127426,64.89897156
1104,229.7677612,84.94999695,424.4400024,46.70240784,65.38168335
1105,233.6148376,84.25,434.4200134,46.72212219,64.82016754
1106,234.0334473,86.81999969,438.8999939,46.74183273,65.5983963
1107,228.113327,86.47000122,445.6099854,47.82610321,66.75098419
1108,223.4290619,86.37000275,441.8200073,47.35297012,66.42588806
1109,223.5586395,85.45999908,434.4700012,46.64326477,66.22887421
1110,223.2098236,86.08000183,435.980011,46.15041351,66.07125854
1111,224.2562866,85.5,434.0100098,45.69699478,65.71661377
1112,217.8079376,83.13999939,432.7999878,46.17998886,66.14021301
1113,216.7614899,84.68000031,433.2900085,46.56441116,66.48500061
1114,217.2299042,85.94000244,437.6600037,47.19525909,67.35189819
1115,217.5089722,86.61000061,438.3099976,47.30368423,67.52921295
1116,218.0671082,86.73999786,441.2600098,47.45153809,67.1942749
1117,221.3361053,86.19999695,438.5,47.75710678,66.88890076
1118,217.6285553,80.68000031,431.8099976,46.71226501,67.76564026
1119,219.1235504,82.01000214,428.3599854,45.99270248,68.60298157
1120,208.5690308,78.36000061,413.7200012,44.10016632,67.30264282
1121,206.5358429,79.5,422.1400146,44.51415634,67.54891205
1122,209.1171722,79.25,427.019989,44.47472763,67.75579071
1123,212.5954742,80.52999878,431.5400085,45.17457962,67.76564026
1124,215.515686,80.80000305,431.6700134,44.81972122,67.6080246
1125,217.0522919,80.62000275,430.3900146,44.21844864,67.00710297
1126,220.7840881,82.83999634,432.4100037,44.72115326,67.47995758
1127,221.2330933,84.84999847,438.4700012,44.79014969,67.92325592
1128,224.2265015,87.25,440.8399963,47.83596039,67.88385773
1129,225.5535889,85.19000244,444.5100098,48.75265884,68.13013458
1130,225.3939209,89.93000031,448.769989,49.26522446,68.40596771
1131,226.0125732,88.52999878,448.3599854,49.52151108,68.64239502
1132,225.9028168,88.98999786,446.6000061,49.72850418,68.87880707
1133,224.036911,87.23000336,449.0299988,49.50179291,68.80000305
1134,226.3418427,88.19000244,453.3800049,50.01435852,68.96747589
1135,226.6810913,87.51000214,454.4899902,50.06364059,69.30240631
1136,227.5292358,87.11000061,460.6300049,49.98478317,69.24330139
1137,225.9926147,88.19999695,464.5899963,49.13708115,69.26300049
1138,229.2853699,87.59999847,468.3699951,49.6693573,69.2039032
1139,228.4971008,88.22000122,475.9200134,49.81721497,69.73586273
1140,222.2807922,88,476.8299866,49.34408188,70.59291077
1141,220.3650055,89.01999664,478.5700073,48.98922729,71.04605103
1142,221.8916473,90.15000153,464.9200134,48.42738342,70.52394104
1143,220.3350677,89.94000244,459.4200134,47.80638885,70.38602448
1144,220.424881,100.5299988,459.6099854,48.00353241,70.70126343
1145,219.6266174,100.6299973,458.9200134,48.09224701,70.57320404
1146,222.1710358,99.26999664,453.1000061,48.40766525,69.72601318
1147,222.2807922,105,450.8699951,48.90051651,70.00183868
1148,222.0113678,123.4000015,447.6099854,49.08779526,70.48454285
1149,215.8449554,123.4700012,451.7799988,50.30020905,70.92784119
1150,216.3139038,124.7099991,456.6799927,49.88621521,70.38602448
1151,220.2053528,115.6200027,456.6000061,49.8467865,69.94273376
1152,228.3673859,112.5100021,459.7099915,50.7043457,69.46003723
1153,227.6988525,112.2799988,455.3099976,51.22676468,69.56838989
1154,225.9726563,113.0500031,454.980011,51.44361877,69.77526855
1155,226.8706818,118.4700012,454.5599976,51.76890182,69.46987915
1156,225.872879,115.8000031,452.3599854,51.89704132,69.2674408
1157,227.0203552,117.6399994,454.1799927,52.09417725,69.5056076
1158,227.2897491,118.2200012,457.4700012,52.26174927,69.94225311
1159,232.4883118,118.7699966,460.2600098,52.45888901,70.03156281
1160,225.7132263,119.9300003,457.4100037,51.98575592,69.85293579
1161,226.2819672,119,456.6700134,52.2638588,69.27735901
1162,225.174408,119.8000031,452.9599915,52.07514572,68.53308105
1163,226.3019409,122.6800003,461.9700012,52.39297867,68.64224243
1164,221.2031708,121.5500031,453.5,52.15460205,68.10636139
1165,225.2742004,120.3000031,453.7999878,52.37311554,68.43384552
1166,229.0359192,117.4700012,455.8999939,53.19749832,68.73155975
1167,228.5370026,118.3700027,454.9299927,53.17763138,68.67201233
1168,227.050293,120.5199966,460.2099915,53.88282776,69.0391922
1169,230.7920532,120.1399994,459.980011,53.90269089,69.5353775
1170,233.3364563,117.5299988,462.6799927,53.71397781,69.78347015
1171,231.2709961,117.7399979,465.6900024,55.99841309,69.81324005
1172,231.6401825,114.4700012,465.8500061,56.01827621,69.52545166
1173,234.4839325,111.7699966,464.7999878,56.37583542,69.5353775
1174,235.9606781,111.5800018,464.1600037,56.20698929,68.96972656
1175,235.342041,110.8799973,461.4500122,56.21691895,69.39644623
1176,230.2532349,110.9800034,460.6099854,55.899086,69.09873199
1177,230.0636597,111.7300034,457.769989,55.58125305,68.94988251
1178,230.9018097,110.4800034,454.0100098,55.36274338,68.4536972
1179,232.8874359,113.2600021,458.4899902,54.90585327,68.58270264
1180,233.1568451,114.0100021,454.6199951,55.30315018,67.88804626
1181,229.594696,113.9400024,454.9599915,55.21375656,67.84835052
1182,225.4138947,113.0999985,450.9200134,54.39930725,67.79872894
1183,222.4204865,111.4800034,452.1400146,55.12436676,67.77888489
1184,221.5224457,108.9700012,442.2900085,55.45213318,67.84835052
1185,222.9592896,110.9700012,445.0599976,55.7798996,68.33460999
1186,222.230896,106.6399994,468.8999939,57.47832489,67.50101471
1187,226.9804382,107.8799973,460.1300049,57.68690491,67.50101471
1188,226.7107391,110.6399994,463.4100037,57.66704178,68.23537445
1189,223.9837341,108.7300034,467.3599854,58.23318481,68.00712585
1190,223.9837341,106.3199997,466.2900085,58.31264114,67.87812042
1191,224.872757,111.4800034,468.1000061,58.77946091,68.05674744
1192,227.9693604,103.5599976,467.7000122,57.52798462,68.02697754
1193,224.7528839,99.72000122,470.2799988,57.07109833,67.41170502
1194,227.769577,101.8700027,472.2000122,56.92211914,67.92773438
1195,228.0292816,106.4000015,468.8599854,56.62414551,67.84835052
1196,228.7484894,102.1399994,468.8299866,57.11083221,68.22544861
1197,228.2690277,108.2300034,472.0599976,57.17042542,68.87049103
1198,229.6175385,113.1299973,476.5700073,58.15372467,69.37660217
1199,232.6142426,120.7600021,477.4299927,58.34243774,69.86286163
1200,234.8018341,118.5400009,478.5599976,59.18668365,70.10102844
1201,234.6719818,120.7200012,483.0799866,58.88871765,70.14072418
1202,237.0693512,118.3899994,483.019989,58.80925751,70.37889099
1203,239.3268585,117.1999969,477.3299866,59.02776718,70.15065002
1204,242.3834991,115.5899963,470.1900024,59.07743073,69.49568176
1205,242.743103,114.6999969,468.3200073,59.21648026,68.96972656
1206,242.7730713,118.8399963,470.5700073,59.61377335,69.31705475
1207,242.573288,121.7200012,470.5,59.48465347,68.55293274
1208,246.4790039,120.8199997,463.8699951,58.55101776,68.34453583
1209,247.497879,116.8499985,462.4899902,58.32257462,68.49338531
1210,246.2192841,119.3399963,461.3900146,58.19345474,67.73918915
1211,247.6876831,120.6900024,458.6300049,58.45169067,68.00712585
1212,247.8574829,120.3799973,457.8999939,58.22324753,67.84835052
1213,250.7642822,114.2200012,455.2000122,57.95507431,67.24300385
1214,253.2015991,117.3899994,455.6600037,58.12392807,67.01000214
1215,247.7775726,111.6100006,446.5899963,57.140625,66.22000122
1216,249.5156555,111.3399963,449.3399963,57.23995209,65.73999786
1217,254.2105103,113.0800018,453.2000122,58.12392807,66.02999878
1218,254.9896545,113.5100021,454.3500061,58.58081436,65.77999878
1219,257.9164429,114.1299973,458.6600037,59.4449234,66.09999847
1220,258.7355042,113.7699966,459.0799866,59.57404327,66.22000122
1221,255.3092957,113.9499969,456.5100098,59.2065506,66.04000092
1222,251.9230194,112.5800018,452.1600037,58.78939056,65.31999969
1223,250.1449738,113.9499969,453.2799988,58.79932404,65.58999634
1224,243.5821991,115.3000031,451.1000061,58.70000076,65.30000305
1225,243.0927277,115.7900009,453.5599976,58.86000061,65.40000153
1226,244.7309265,120.2099991,451.4100037,58.77000046,64.36000061
1227,241.9440002,126.8799973,452.9200134,58.93000031,64.26999664
1228,242.4334412,122.1500015,451.8399963,59.20000076,64.51999664
1229,236.5898743,122.8499985,442.6600037,58.74000168,63.29000092
1230,234.1425629,113.7399979,443.9100037,58.75999832,63.84999847
1231,233.0237885,112.4300003,450.0299988,59.33000183,64.26999664
1232,237.6087494,113.6699982,458.5100098,59.97999954,64
1233,228.0093079,112.7600021,462.8099976,59.81999969,64.56999969
1234,229.727417,111.9300003,467.9500122,60.22999954,64.91999817
1235,222.3954773,117.25,468.5700073,61.02999878,65.06999969
1236,223.5841675,115.1699982,460.5100098,61.63000107,64.87000275
1237,223.4143677,122.1200027,459.8299866,62.22999954,65.25
1238,222.5353241,118.1399994,463.1900024,62.22999954,65.51000214
1239,229.6075439,119.75,474.7000122,59.08000183,67.30000305
1240,237.9983215,124.3000031,469.9700012,59.43000031,66.18000031
1241,239.0971222,121.1600037,469.2600098,59.54999924,66.41000366
1242,237.3290558,120.8799973,472.3500061,60.47000122,67
1243,235.7408142,123.7699966,468.6700134,60.59999847,66.36000061
1244,227.7595825,119.8199997,464.6099854,61.04000092,66.44999695
1245,232.5443268,117.1399994,467.4899902,61.34000015,65.69999695
1246,232.2146912,122.3799973,473.730011,62.56999969,65.87999725
1247,232.9638672,119.9400024,477.2200012,62.27000046,66.30000305
1248,227.3800049,117.6100006,472.7399902,62.27000046,66.33000183
1249,227.6499939,115.2699966,470.1700134,62.81000137,66.55000305
1250,232.6199951,114.5,472.6099854,62.43000031,67.44000244
1251,236.8699951,111.8899994,471.730011,62.52999878,67.73000336
1252,241.5299988,122.7799988,480.4899902,63.84000015,68.44000244
1253,244.6000061,119.8300018,479.5899963,64.87000275,67.62999725
1254,244.4700012,122.75,482.8200073,64.58999634,67.91000366
1255,244.8699951,119.5800018,483.769989,64.83999634,68.51000214
1256,245.8300018,117.8799973,481.7999878,64.66999817,68.86000061
1257,245.5500031,120.0100021,478.7399902,63.97999954,69.93000031
